;7;22;31;43;45;51;54;63;80;94;110;114;117;121;125;149;155;178;200;231;232;265;7193;7194;7198;7199;7206;7207;7208;7221;7227;7229;7242;7252;7259;7260;7448;12253;16689;22590;23310;23521;23526;23547;23552;23562;23671;23696;23703;23775;24013;24021;24594;26333;26338;26418;26656;33749;34208;34422;34428;34505;34643;36032;36392;36693;37063;38116;38796;38848;43842;44850;45771;47158;47211;47218;47221;47225;47232;47811;47830;47832;47836;47837;47839;47841;47842;47844;47845;47849;47850;47852;47856;47860;47861;47867;47875;47910;47932;47959;47983;48114;48690;50121;50482;53899;53900;53901;53902;53903;53904;53905;53906;53907;53908;53909;53910;53911;53912;53913;53914;53915;53916;53917;53918;53919;53920;53921;53922;53923;53924;53925;53926;53927;53929;53930;53931;53932;54008;65700;65703
-6713_2010-04-13_13:29:03;1;1;1;5;2;5;5;1;1;1;5;5;5;1;1;1;5;1;5;1;5;5;5;5;5;5;2;1;5;1;1;5;1;1;5;1;5;5;1;1;5;5;1;5;5;5;5;1;1;5;1;1;5;1;1;1;1;5;1;5;5;1;1;1;1;1;5;5;5;1;5;1;1;1;5;5;5;1;1;1;1;1;1;1;1;1;5;5;5;5;5;1;5;2;1;5;1;1;1;1;5;5;5;5;1;1;1;5;1;1;5;1;1;5;1;1;1;1;5;1;1;5;1;5;5;5;1;1;5;1;1;1;1;1;1;1;1;5;1;1;1
-6715_2010-04-13_13:22:42;1;1;1;5;1;5;5;1;1;1;5;1;5;1;1;1;1;1;5;1;1;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;5;1;1;5;1;1;5;5;1;5;1;1;5;1;1;5;1;1;1;1;1;1;5;5;1;1;1;1;1;5;5;1;1;5;1;1;5;5;5;5;1;1;1;5;1;1;1;1;1;5;5;5;5;5;1;5;2;1;5;1;1;1;1;2;5;1;5;1;1;1;5;1;1;5;5;1;1;1;1;1;1;5;1;1;1;1;1;5;5;1;1;5;1;1;1;1;1;1;5;1;5;1;1;1
-6716_2010-04-13_13:57:12;1;2;3;5;1;5;1;2;1;2;5;1;1;3;3;2;3;3;1;3;3;1;1;1;5;1;2;3;3;3;3;2;3;1;3;2;3;5;3;2;1;1;1;5;1;3;1;1;2;5;2;2;5;1;3;3;5;3;3;5;2;3;1;3;3;1;5;1;3;1;2;1;3;2;2;1;1;2;1;2;1;1;1;3;3;1;1;1;5;3;1;1;1;2;1;1;1;1;1;1;1;1;3;1;2;2;2;1;2;1;1;1;1;5;1;1;3;3;3;3;2;2;3;5;1;5;1;1;5;1;1;2;1;2;3;1;1;1;1;1;1
-6718_2010-04-13_15:45:01;1;1;1;5;5;5;2;1;5;5;5;1;1;5;1;1;5;5;5;1;1;1;1;5;5;1;5;1;5;5;5;5;1;5;1;3;1;5;1;1;1;5;5;5;1;1;5;1;1;5;1;1;5;5;1;5;1;5;1;5;1;1;1;1;5;1;1;1;1;1;1;1;1;1;2;5;5;5;1;1;1;5;1;1;5;5;1;5;5;1;1;2;1;1;1;1;1;1;1;5;5;1;5;1;1;5;1;1;5;1;3;5;1;5;1;1;1;1;1;1;1;1;1;1;5;5;5;5;5;1;5;1;1;5;1;1;5;2;1;1;1
-6718_2010-04-13_15:46:14;1;2;1;5;5;5;5;1;5;1;5;1;1;5;1;1;5;5;5;2;1;1;1;5;5;1;2;1;5;5;1;5;1;5;1;2;1;5;1;1;5;5;5;5;1;1;5;1;1;5;1;1;5;5;1;5;1;5;1;5;1;1;1;1;5;1;1;1;2;5;1;1;1;1;2;5;5;5;1;1;1;5;1;1;5;5;1;5;5;1;1;2;1;1;1;3;1;1;1;5;5;1;5;1;1;5;1;5;5;1;3;5;1;5;1;1;1;1;1;1;1;2;1;1;5;5;5;5;5;1;5;1;1;5;1;2;5;1;2;1;1
-6720_2010-04-13_15:50:00;1;1;1;5;5;5;5;1;5;1;5;1;1;5;1;1;5;5;5;1;2;1;1;5;5;1;1;1;5;5;1;1;1;5;1;5;1;5;1;1;5;5;5;5;1;1;5;1;1;5;1;1;5;5;1;5;1;5;1;5;1;1;1;1;5;1;1;1;1;1;1;1;1;1;2;5;5;5;1;1;1;1;1;1;5;5;1;5;5;1;1;2;1;1;1;1;1;1;1;5;5;1;5;1;1;5;1;5;5;1;5;5;1;5;1;1;1;1;1;1;5;1;1;1;5;5;5;5;5;1;5;1;1;5;1;1;1;2;1;1;1
-6721_2010-04-13_15:52:01;1;1;1;5;5;5;5;1;5;1;5;2;1;5;1;1;5;5;5;1;1;1;2;5;5;1;1;1;5;1;1;1;1;5;1;5;1;5;1;1;5;5;5;5;1;1;5;1;1;5;1;1;5;5;1;5;1;5;1;5;1;1;1;1;5;1;1;1;1;1;1;1;1;5;2;1;5;5;1;1;1;1;1;1;5;5;1;5;5;1;1;1;2;1;5;1;1;2;1;5;5;1;5;1;1;5;1;5;5;2;5;5;1;1;1;1;1;1;1;1;5;1;1;1;5;5;5;5;5;2;5;1;2;5;1;2;2;1;2;1;2
-6722_2010-04-13_15:53:32;1;1;1;5;5;5;5;1;5;1;5;1;5;5;1;1;5;5;5;1;1;1;2;5;5;1;1;1;5;1;1;5;1;5;1;5;1;5;1;1;5;5;5;5;1;1;5;1;1;5;1;1;5;5;1;5;1;5;1;5;1;1;1;1;5;1;1;1;1;1;1;1;1;1;5;5;5;5;1;1;1;1;1;1;5;5;1;5;5;1;1;1;1;1;5;1;1;2;1;5;5;1;5;1;1;5;1;5;5;1;5;5;1;1;1;1;1;1;1;1;5;1;1;1;5;5;5;5;5;1;5;1;1;5;1;1;1;1;1;1;1
-6723_2010-04-13_15:54:57;5;1;1;5;2;5;5;1;5;1;5;1;5;5;1;5;5;5;5;1;5;1;2;5;5;1;1;1;5;1;1;1;1;5;1;5;1;5;1;1;5;5;5;5;1;1;5;1;1;5;1;1;1;5;5;5;1;5;1;5;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;5;5;5;1;1;1;1;1;1;5;5;1;5;5;1;1;1;1;1;5;1;1;2;1;5;5;1;5;1;1;5;1;5;5;1;5;5;1;1;1;5;1;1;1;1;5;1;1;1;5;5;5;5;5;1;5;1;1;5;1;1;1;1;1;1;1
-6724_2010-04-13_15:56:15;5;1;1;5;2;5;5;1;5;1;5;5;5;5;1;5;5;5;5;1;1;1;2;5;5;1;1;1;5;1;1;1;1;5;1;1;1;5;1;1;5;5;5;5;5;1;5;1;5;5;1;1;1;5;1;5;1;5;1;5;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;5;5;5;1;1;5;1;1;1;5;5;1;5;5;1;1;1;1;1;5;1;1;2;1;5;5;1;5;1;1;5;1;5;5;1;5;5;1;1;1;1;1;1;1;1;5;1;1;1;5;5;5;5;5;1;5;1;1;5;1;1;1;1;1;1;1
-6725_2010-04-13_15:57:26;1;1;1;5;2;5;5;1;5;1;5;5;5;5;1;5;5;5;5;1;1;1;2;5;5;5;1;1;5;1;1;1;1;5;1;1;1;5;1;1;5;5;5;5;1;1;5;1;1;5;1;1;1;5;1;5;1;5;1;5;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;5;5;5;1;1;1;1;1;1;5;5;1;5;5;1;1;1;1;1;5;1;1;2;1;5;5;1;5;1;1;5;1;5;5;1;5;5;1;1;1;1;1;1;1;1;5;1;1;1;5;5;5;5;5;1;5;1;1;5;1;1;1;1;1;1;1
-6726_2010-04-13_16:17:21;2;2;1;5;1;5;5;5;5;1;5;5;5;5;1;5;5;5;3;1;1;2;1;5;5;5;1;1;5;1;1;1;1;5;1;5;1;5;1;1;2;2;2;5;2;5;5;1;5;5;1;1;5;5;1;5;2;5;1;5;1;1;5;1;5;1;2;2;1;5;1;2;5;2;5;5;5;5;2;1;1;5;1;1;5;5;5;2;5;1;2;2;2;1;2;2;2;2;5;5;5;2;1;1;1;1;1;5;1;5;1;1;1;2;2;1;1;1;5;1;5;1;1;1;5;5;5;5;5;2;5;5;1;5;1;2;5;2;2;5;2
-6727_2010-04-13_16:44:24;2;5;1;5;1;5;5;1;5;5;5;5;5;5;1;5;5;5;2;1;2;5;5;5;5;5;5;5;5;5;5;1;1;3;1;5;1;5;1;1;1;5;1;5;5;5;5;1;1;5;1;1;5;1;5;5;2;5;1;5;1;1;2;2;5;2;2;5;5;5;1;2;5;1;5;2;1;1;5;1;5;5;2;1;5;5;5;1;5;1;1;2;1;1;5;1;5;5;1;5;5;2;1;2;1;5;1;5;1;5;5;5;2;5;1;1;1;1;5;1;1;1;1;2;1;5;5;5;5;2;2;5;2;1;1;2;5;5;5;5;1
-6729_2010-04-13_17:16:58;5;1;1;5;5;5;5;1;1;5;5;5;5;5;1;1;5;5;1;1;1;5;5;1;5;5;1;5;5;1;5;5;1;5;5;2;1;5;1;1;1;1;1;5;5;1;5;1;5;5;1;1;5;2;1;5;5;5;5;5;5;1;1;1;1;1;1;5;5;5;5;1;5;1;5;1;1;1;1;5;5;5;1;5;5;1;1;5;5;5;1;1;1;1;5;3;5;5;5;1;5;1;1;1;1;1;1;5;1;5;5;1;5;1;1;5;1;1;1;1;1;1;1;1;5;5;5;1;5;5;5;1;5;5;1;2;5;1;2;5;1
-6730_2010-04-13_17:33:31;3;1;1;5;5;5;5;1;3;5;5;5;5;5;1;1;5;5;2;1;2;5;5;3;5;5;1;5;5;5;1;5;1;2;5;1;1;5;1;1;2;3;1;5;5;1;5;2;1;5;1;1;5;3;5;5;5;5;1;5;5;1;2;1;1;2;3;5;5;5;5;2;5;1;5;3;1;5;3;1;5;5;2;5;5;2;5;5;5;5;2;3;5;1;5;2;5;5;5;2;5;5;1;3;1;1;1;5;1;5;5;2;5;2;1;2;1;1;1;1;5;5;1;1;5;5;5;2;5;2;2;1;5;5;1;2;5;2;2;5;3
-6731_2010-04-13_17:59:08;3;5;1;5;2;5;5;3;2;5;5;5;5;5;1;1;5;5;3;1;2;5;5;3;5;5;5;5;5;5;1;5;5;3;5;5;2;5;1;1;3;3;3;5;5;3;5;5;1;5;1;1;5;2;5;5;2;5;1;5;5;1;3;1;1;3;3;5;5;5;5;3;5;1;5;3;3;1;3;1;5;5;3;5;5;3;5;5;5;5;3;3;3;1;5;3;5;5;5;5;2;5;1;3;1;1;1;5;1;5;5;2;3;2;3;2;1;3;2;2;1;1;1;1;5;5;5;2;5;2;5;2;5;5;1;2;5;3;3;5;3
-6733_2010-04-13_18:17:01;1;5;1;5;1;5;5;5;1;5;5;5;5;5;1;1;5;5;1;1;5;5;5;5;5;5;1;5;5;5;1;5;5;5;5;5;1;5;1;1;1;1;5;5;5;1;5;5;1;5;1;1;5;1;5;5;5;5;1;5;5;1;1;5;5;1;5;5;5;5;5;1;5;1;5;5;1;1;1;1;5;5;1;5;5;5;5;5;5;1;1;5;1;1;5;1;5;5;5;5;1;5;1;1;1;1;1;5;1;5;5;1;5;1;1;1;1;1;1;1;5;1;1;5;5;5;1;5;5;1;5;1;5;5;1;1;5;5;1;5;5
-6735_2010-04-13_18:55:33;3;5;1;5;2;5;5;5;5;5;5;5;5;5;1;1;5;5;5;1;1;5;5;5;5;5;5;5;5;5;1;5;5;5;5;1;1;5;1;1;2;3;5;5;5;1;5;5;1;5;1;5;5;2;5;5;1;5;1;5;5;1;2;1;1;2;5;5;5;5;5;3;5;5;5;5;1;1;5;1;5;5;2;5;5;2;5;5;5;1;2;5;2;1;5;5;5;5;3;5;3;5;1;2;1;1;1;5;5;5;5;3;5;1;1;2;1;5;1;1;1;5;1;5;5;5;2;5;5;2;5;1;5;5;1;1;2;5;5;5;5
-6738_2010-04-13_19:02:36;3;5;1;5;2;5;5;5;5;5;5;5;5;5;1;1;5;5;5;2;2;5;5;5;5;5;5;5;5;5;1;5;5;5;5;1;1;5;1;1;2;3;5;5;5;1;5;5;1;5;1;5;5;2;5;5;1;5;1;5;5;1;2;1;1;2;5;5;5;5;5;3;5;5;5;5;1;1;5;1;5;5;2;5;5;2;5;5;5;2;2;5;2;1;5;5;5;5;2;5;3;5;1;2;1;1;1;5;5;5;5;2;5;1;1;1;1;5;2;2;1;5;5;5;5;5;2;5;5;2;5;1;5;5;1;2;2;5;5;5;5
-6739_2010-04-13_19:07:36;5;5;1;5;4;5;5;5;5;5;5;5;5;5;1;1;5;5;5;1;1;5;5;5;5;5;1;5;5;5;1;5;5;5;5;1;5;5;1;1;1;5;5;5;5;1;5;5;5;5;1;5;5;1;5;5;1;5;1;5;5;1;1;1;1;1;5;5;5;5;5;5;5;5;5;5;1;1;5;1;5;5;1;5;5;5;5;5;5;1;1;5;1;1;5;5;5;5;5;5;1;5;5;1;5;1;1;5;5;5;5;1;5;1;1;1;1;5;1;1;1;5;5;5;5;5;5;5;5;1;5;1;5;5;1;2;1;5;5;5;5
-6742_2010-04-13_19:10:35;5;5;1;5;1;5;5;5;5;5;5;5;5;5;1;1;5;5;5;1;1;5;5;5;5;5;4;5;5;5;1;5;5;5;5;5;5;5;1;1;1;5;5;5;5;5;5;5;5;5;1;5;5;1;5;5;1;5;1;5;5;1;1;5;1;1;5;5;5;5;5;5;5;5;5;5;1;1;5;1;5;5;1;5;5;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;1;5;5;1;5;1;1;5;5;5;5;1;5;1;1;1;1;5;1;1;1;1;5;5;5;5;5;5;5;2;5;1;5;5;1;1;1;5;5;5;5
-6743_2010-04-13_19:25:16;5;5;1;5;5;5;5;5;5;5;5;5;5;5;1;1;5;5;5;1;1;5;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;5;1;1;1;5;5;5;5;5;5;5;5;5;1;5;5;1;5;5;1;5;1;5;5;1;1;5;1;1;5;5;5;5;5;5;5;5;5;5;1;1;5;1;5;5;1;5;5;1;5;5;5;1;5;5;5;1;5;5;5;5;5;5;1;5;5;1;5;1;1;5;5;5;5;1;5;1;1;5;1;5;1;1;1;1;5;5;5;5;5;5;5;1;5;1;5;5;5;5;1;5;5;5;5
-6744_2010-04-13_19:28:57;5;5;1;5;5;5;5;5;5;5;5;5;5;5;1;1;5;5;5;1;1;5;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;5;1;1;1;5;5;5;5;5;5;5;5;5;1;5;5;1;5;5;1;5;1;5;5;1;1;5;1;1;5;5;5;5;5;5;5;5;5;5;1;1;5;1;5;5;1;5;5;1;5;5;5;1;5;5;5;1;5;5;5;5;5;5;1;5;5;1;5;1;1;5;5;5;5;1;5;1;1;5;1;5;1;1;1;1;5;5;5;5;5;5;5;1;5;1;5;5;5;5;1;5;5;5;5
-6745_2010-04-13_19:32:07;5;5;1;5;5;5;5;5;5;5;5;5;5;5;1;1;5;5;5;1;5;5;5;5;5;5;2;5;5;5;1;5;5;5;5;5;5;5;1;1;1;5;5;5;5;5;5;5;5;5;1;5;5;2;5;5;1;5;1;5;5;1;1;5;1;1;5;5;5;5;5;5;5;5;5;5;1;1;5;1;5;5;2;5;5;1;5;5;5;1;5;5;5;1;5;5;5;5;5;5;2;5;5;1;5;1;1;5;5;5;5;1;5;1;1;5;1;5;1;1;1;5;5;5;5;5;5;5;5;1;5;1;5;5;5;5;1;5;5;5;5
-6747_2010-04-15_10:03:29;1;5;1;5;2;1;1;3;1;2;1;1;1;2;2;2;5;5;5;3;3;5;1;5;2;3;5;5;5;5;2;5;3;1;5;1;1;5;3;2;1;5;5;5;5;5;5;2;1;5;2;3;1;5;2;5;5;5;2;5;2;3;2;3;3;2;1;1;1;3;5;3;5;5;1;2;1;1;1;2;1;1;2;4;5;5;3;2;5;1;2;3;2;3;5;5;5;2;3;5;3;3;5;3;2;2;5;5;1;2;3;5;2;1;1;2;2;1;2;1;2;2;3;2;1;1;3;2;1;5;5;5;2;5;3;2;3;1;5;1;3
-6747_2010-04-15_10:09:57;1;1;3;5;1;1;5;3;1;2;1;1;1;3;3;2;5;2;5;2;3;1;1;5;1;1;5;5;3;3;3;2;3;3;5;1;2;5;3;2;1;5;5;5;1;1;5;1;3;5;3;3;1;1;1;1;5;3;3;1;1;2;1;3;3;1;1;1;1;5;1;1;5;5;1;1;1;3;1;5;1;1;1;3;5;5;1;1;5;1;1;1;1;2;5;1;5;1;1;1;1;5;5;1;3;2;5;5;1;1;1;5;5;1;1;1;2;1;1;1;3;5;2;2;1;1;1;5;5;1;1;1;1;5;3;1;1;1;5;1;1
-6747_2010-04-15_10:12:38;3;1;1;5;3;3;1;1;3;1;2;3;3;1;1;1;5;1;5;1;1;3;3;5;1;3;1;5;1;5;1;1;1;3;5;1;1;5;1;1;3;5;5;5;3;1;5;3;1;5;1;1;1;3;1;1;5;1;1;1;1;1;3;1;1;2;2;5;1;3;1;3;5;5;1;3;2;1;3;1;3;3;2;1;5;5;3;3;5;5;3;3;2;1;5;3;5;2;3;3;3;3;5;3;1;1;5;5;2;3;3;5;5;1;2;3;1;1;1;1;1;1;1;1;3;2;2;5;2;2;3;1;3;5;1;3;3;3;5;2;3
-6747_2010-04-15_10:14:13;3;1;1;5;3;3;4;1;3;1;2;3;3;1;1;1;5;1;5;1;1;3;3;5;1;3;1;5;1;1;1;1;1;3;5;1;1;5;1;1;3;5;5;5;3;1;5;3;1;5;1;1;1;3;1;1;5;1;1;1;1;1;3;1;1;2;3;3;1;3;1;3;5;5;1;3;2;1;3;1;3;3;3;1;5;5;3;3;5;1;3;3;2;1;2;3;5;3;3;3;3;3;5;3;1;1;5;5;2;3;3;5;3;1;2;3;1;1;1;1;1;1;1;1;3;1;2;5;1;2;3;1;3;5;1;3;3;3;5;2;3
-6747_2010-04-15_10:18:20;3;2;1;5;1;3;1;1;1;1;3;3;2;1;1;1;5;1;5;1;1;3;3;3;2;1;1;5;1;2;1;1;5;2;5;3;1;1;1;2;3;5;3;5;1;2;5;3;1;5;1;1;3;3;5;1;2;1;1;5;2;1;3;1;1;1;2;3;2;3;2;3;5;1;3;3;1;1;3;1;1;3;2;1;5;5;5;3;5;2;3;3;3;1;3;3;3;1;3;3;3;3;1;1;1;1;5;3;2;1;1;5;1;3;2;1;1;3;2;2;5;1;1;1;2;3;1;5;3;1;1;2;1;5;1;1;3;3;5;2;3
-6748_2010-04-15_10:24:46;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;5;1;2;1;1;1;2;1;4;1;1;5;1;1;1;1;1;2;5;1;1;1;1;1;1;5;2;5;1;1;5;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;5;1;1;1;5;1;1;1;2;1;1;1;1;2;1;1;2;5;1;5;1;5;5;5;1;4;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;5;1;5;1;1;4;5;1;1;1;1;5;1;1
-6750_2010-04-15_10:28:05;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;5;1;4;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;5;1;5;5;1;1;5;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;1;2;5;1;1;1;5;1;1;5;5;1;1;1;2;5;1;1;1;5;5;5;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;5;1;1;1;1;5;1;1;1;1;5;1;1
-6751_2010-04-15_10:34:18;1;2;3;5;5;1;4;5;5;2;5;5;2;3;2;2;5;3;1;1;5;1;5;5;2;1;5;2;3;2;2;2;3;1;5;5;3;2;3;2;2;1;2;5;1;3;5;2;3;5;2;2;5;1;1;5;2;2;2;5;2;3;1;3;2;1;5;5;5;5;2;1;5;3;2;1;2;3;5;2;1;5;1;2;3;1;1;1;5;5;1;1;1;2;2;2;1;1;1;1;1;1;2;1;3;5;5;5;5;1;1;5;1;5;2;2;2;1;2;2;2;2;2;2;2;5;1;1;5;1;1;2;5;5;3;1;1;1;5;2;1
-6751_2010-04-15_10:40:59;1;5;2;5;1;1;2;5;5;2;5;5;2;3;2;2;5;3;1;3;2;5;5;5;5;5;2;2;3;2;2;3;3;1;5;5;2;1;2;2;1;5;2;5;1;2;5;1;2;5;2;2;5;1;1;1;2;3;2;1;1;3;1;3;3;2;5;5;2;2;5;1;1;5;1;5;2;3;5;2;1;5;1;2;3;1;2;2;5;1;1;1;1;2;5;1;1;1;2;2;5;5;2;1;2;2;5;5;2;1;1;5;2;5;2;1;2;5;5;1;2;2;2;2;2;5;5;1;2;5;5;2;1;5;2;5;2;1;5;2;2
-6751_2010-04-15_10:48:31;1;1;3;2;5;1;5;2;1;2;5;1;5;3;2;2;5;3;1;2;2;1;5;5;2;5;5;5;3;2;3;2;2;2;2;1;3;1;2;2;1;1;2;5;2;2;5;2;2;5;2;2;5;1;2;2;2;2;2;2;5;3;1;3;2;2;5;1;1;1;5;1;5;3;1;1;2;3;5;2;1;1;1;5;2;1;1;5;5;2;1;2;1;2;1;1;1;1;5;1;5;1;2;1;2;2;5;1;2;1;1;5;1;2;2;2;2;5;1;2;2;2;2;2;2;5;5;1;5;5;5;1;1;5;2;5;1;1;5;2;2
-6751_2010-04-15_11:00:18;1;2;2;5;1;1;2;2;1;2;5;1;5;2;2;2;5;2;5;2;5;1;5;1;1;5;4;2;3;2;2;2;2;1;1;5;2;2;2;2;5;1;1;5;1;2;5;2;3;5;2;2;5;1;5;1;2;3;2;5;1;2;1;3;2;2;5;1;2;1;5;1;5;2;5;1;2;2;5;2;1;1;1;2;2;5;1;5;5;1;1;3;1;2;1;1;2;1;1;1;5;1;2;2;1;2;5;5;1;1;1;5;1;2;5;2;2;5;1;5;2;5;5;2;2;5;5;1;5;5;5;1;1;5;2;5;1;1;5;2;5
-6751_2010-04-15_11:08:00;5;5;1;1;1;5;3;2;5;2;5;1;5;2;2;2;5;2;2;2;2;1;5;1;2;5;5;1;3;5;2;2;2;1;2;5;2;1;2;2;5;1;1;5;2;2;5;2;2;5;1;2;5;5;5;4;1;2;5;1;1;2;1;3;2;2;5;1;2;5;5;1;1;2;5;1;1;5;1;2;2;1;1;5;2;2;5;2;5;1;2;3;5;3;1;5;3;1;2;5;5;2;2;2;2;2;5;5;1;1;1;5;2;2;1;1;2;5;1;5;2;1;2;2;2;5;2;5;5;1;5;1;1;5;2;1;2;2;5;1;5
-6751_2010-04-15_11:15:49;1;5;3;2;4;5;1;2;1;1;5;1;5;2;2;2;5;3;1;2;5;1;1;5;2;5;5;2;3;5;3;2;3;1;2;5;3;1;2;1;5;1;1;5;1;2;5;1;2;5;1;2;5;1;5;4;5;3;2;5;5;2;1;3;2;1;5;1;2;1;5;1;2;3;5;5;1;3;1;2;1;1;1;5;3;1;2;4;5;1;2;5;5;5;1;2;2;1;2;5;5;4;2;1;2;2;5;1;1;1;1;5;1;2;1;1;1;1;1;1;2;1;2;2;2;5;1;1;5;1;1;1;1;5;2;1;1;1;5;5;5
-6751_2010-04-15_11:20:54;1;5;3;2;1;5;5;2;3;1;5;1;1;3;3;2;5;3;1;3;3;1;1;1;2;5;2;2;3;2;3;3;3;3;3;5;3;2;3;2;5;5;1;5;1;3;5;1;2;5;3;2;5;1;5;5;5;2;3;5;2;3;1;3;3;2;5;1;2;1;5;1;3;3;5;1;2;3;1;3;1;1;1;5;3;1;4;1;5;2;1;5;1;3;3;5;5;1;1;5;5;1;2;5;3;2;5;1;2;1;5;5;1;5;2;1;2;1;5;3;2;2;3;3;5;5;1;1;5;5;5;5;5;5;2;1;1;1;1;3;5
-6757_2010-04-15_15:10:29;5;1;5;5;5;1;1;5;1;5;1;1;1;5;1;1;5;5;1;1;5;1;1;5;5;1;5;1;5;5;5;5;1;1;1;1;1;1;5;1;5;5;1;5;1;1;5;1;1;5;5;1;5;1;1;5;5;1;1;5;1;1;1;1;1;1;5;1;1;5;5;1;5;1;1;1;1;1;1;5;1;5;1;1;1;5;1;1;5;1;5;1;1;1;1;1;1;5;5;5;5;1;1;1;1;1;5;1;5;1;1;5;1;1;1;5;1;5;5;1;5;1;5;1;1;1;5;5;1;1;5;1;1;5;1;5;1;1;5;1;5
-6758_2010-04-15_15:26:12;5;1;1;5;2;1;5;1;1;5;1;1;5;5;1;2;5;5;2;5;1;1;1;5;5;2;5;1;5;1;5;1;1;1;1;1;1;1;1;1;5;2;1;5;1;1;5;1;1;5;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;2;5;1;1;5;1;1;5;1;1;5;1;1;1;1;1;5;1;1;5;5;2;2;5;1;2;1;1;1;1;1;5;5;5;5;5;5;1;1;1;1;5;1;5;1;1;5;2;1;1;1;1;1;1;1;5;1;1;5;1;1;5;5;5;5;5;1;1;5;1;5;1;1;5;1;5
-6762_2010-04-15_15:29:33;1;1;1;5;1;1;5;1;1;1;1;1;1;5;1;1;5;5;1;1;1;1;1;5;5;2;5;1;5;1;1;1;1;1;1;1;1;1;1;1;5;1;1;5;1;1;5;1;1;5;1;4;1;5;1;5;1;1;1;1;1;1;1;1;1;1;5;1;1;5;1;1;5;1;1;5;1;1;1;1;1;5;1;1;1;5;1;5;5;1;1;1;5;1;1;1;5;5;1;5;5;1;1;1;1;1;5;1;5;1;1;5;1;1;1;1;1;1;1;1;5;1;1;1;1;1;5;5;5;1;5;1;1;5;1;5;1;1;5;1;1
-6765_2010-04-15_15:32:58;1;1;1;5;1;1;5;1;1;1;1;1;1;5;1;1;5;5;5;5;2;1;1;1;5;5;5;1;5;1;1;1;1;1;1;1;1;1;1;1;5;1;1;5;1;1;5;1;5;5;1;1;1;5;1;5;1;1;1;1;1;1;1;1;1;5;5;1;1;5;1;1;5;1;1;5;1;1;1;1;1;5;1;1;1;1;1;1;5;4;1;2;1;1;5;5;5;5;5;5;5;1;1;1;1;1;5;5;5;1;1;5;2;2;1;1;1;1;1;1;5;1;1;5;1;1;5;5;5;1;5;1;1;5;1;1;5;1;1;1;2
-6766_2010-04-15_15:40:41;1;2;3;5;5;2;5;3;3;2;1;5;2;5;3;3;5;5;5;3;3;2;2;3;5;5;2;5;5;3;3;3;3;1;2;2;3;2;3;2;5;1;5;5;1;2;5;2;3;5;2;2;1;5;2;5;3;3;2;2;2;3;2;3;3;2;5;5;2;3;3;2;5;5;5;5;2;3;3;2;5;5;2;3;3;5;2;2;5;3;2;2;1;2;5;2;5;5;2;5;5;5;2;1;3;2;5;5;5;2;5;5;2;5;5;2;2;2;2;3;5;2;3;3;2;1;1;1;5;2;5;2;2;5;3;5;1;1;5;3;2
-6766_2010-04-15_15:45:04;2;1;1;5;5;2;5;1;1;1;2;1;1;5;1;1;5;5;2;1;1;1;1;5;5;1;1;5;5;1;1;1;1;2;1;1;1;1;1;1;5;5;1;5;4;1;5;1;1;5;1;1;1;5;1;5;1;1;1;5;1;1;1;1;1;1;5;5;1;1;1;1;5;1;5;5;5;1;1;1;5;5;1;1;5;5;2;1;5;1;2;1;2;1;2;2;5;1;2;5;2;2;1;1;1;1;5;2;1;1;5;5;2;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;5;1;1;5;1;5;2;1;5;1;5
-6767_2010-04-15_15:47:25;1;2;1;5;2;2;5;2;3;2;3;2;5;5;3;5;5;5;3;1;3;1;1;3;5;1;5;5;5;2;2;2;3;3;2;1;2;1;1;2;5;5;2;5;1;1;5;1;1;5;3;1;1;5;1;5;2;5;3;5;5;1;1;3;2;1;5;5;3;1;1;2;5;1;5;5;2;1;1;1;1;5;1;2;5;5;1;1;5;1;1;1;1;2;3;1;5;1;1;5;2;1;1;1;5;5;5;2;1;1;1;5;1;1;5;1;5;1;1;1;2;2;1;1;1;1;1;1;5;1;5;1;1;5;2;1;1;1;1;2;5
