10;1111;5555;1111;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;1111;1111;1111;5555;1111;1111;5555;5555;1111;5555;6666;5555;6666;2222;5555;5555;5555;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;5555;5555;5555;6666;6666;5555;1111;5555;5555;5555;1111;1111;1111;5555;5555;5555;1111;5555;1111;5555;1111;5555;5555;5555;1111;1111;5555;1111;5555;1111;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;5555;1111;5555;5555;5555;1111;2222;2010-09-21;13:09:39;7903;6
11;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;1111;1111;5555;1111;5555;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;1111;1111;5555;5555;1111;5555;6666;5555;6666;2222;5555;1111;5555;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;5555;6666;6666;1111;5555;1111;2222;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;5555;1111;5555;1111;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;2222;2010-09-21;13:14:55;7905;6
12;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;4444;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;5555;1111;2222;5555;5555;1111;5555;6666;5555;6666;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;5555;1111;6666;6666;1111;5555;1111;3333;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;2222;3333;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;5555;5555;5555;1111;5555;2010-09-21;13:21:00;7906;7
13;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;4444;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;2222;5555;5555;1111;5555;6666;5555;6666;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;1111;6666;6666;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;2222;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;2222;5555;5555;1111;5555;2010-09-21;13:22:11;7907;5
14;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;2222;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;5555;5555;1111;5555;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;1111;6666;6666;1111;5555;1111;2222;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555;2010-09-21;13:23:20;7908;4
15;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;5555;1111;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;1111;6666;6666;1111;5555;1111;3333;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;3333;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555;2010-09-21;13:26:38;7911;2
16;5555;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;5555;1111;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;5555;1111;6666;6666;1111;5555;1111;3333;1111;1111;5555;1111;1111;1111;5555;1111;5555;1111;5555;1111;3333;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555;2010-09-21;13:27:55;7913;1
17;5555;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;1111;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;2222;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;5555;1111;3333;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555;2010-09-21;13:29:05;7915;5
18;5555;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;4444;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;1111;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;3333;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;5555;1111;3333;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555;2010-09-21;13:30:04;7917;2
19;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;5555;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;3333;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;5555;1111;3333;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555;2010-09-21;13:31:21;7917;2
20;1111;5555;1111;1111;5555;5555;5555;4444;1111;1111;1111;1111;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;6666;2222;1111;5555;5555;1111;5555;1111;5555;2222;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;1111;1111;5555;1111;1111;1111;1111;5555;5555;1111;3333;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;1111;5555;2010-09-21;13:34:32;7920;4
21;1111;5555;1111;1111;5555;5555;5555;1111;1111;5555;1111;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;1111;5555;2010-09-21;13:37:06;7923;3
22;1111;5555;1111;1111;5555;5555;5555;1111;1111;5555;1111;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;1111;5555;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;2222;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;5555;2010-09-21;13:38:33;7926;2
23;5555;1111;5555;5555;5555;1111;5555;5555;1111;5555;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;2222;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;1111;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;6666;1111;1111;5555;1111;5555;5555;5555;5555;1111;5555;1111;5555;1111;5555;5555;1111;1111;1111;1111;5555;6666;5555;6666;5555;1111;5555;5555;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;6666;6666;1111;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;3333;5555;1111;5555;1111;1111;1111;2222;5555;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;2010-09-21;15:04:56;7927;2
24;5555;1111;1111;5555;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;5555;5555;5555;1111;1111;2222;1111;5555;5555;1111;5555;5555;1111;1111;5555;5555;1111;5555;5555;1111;3333;1111;1111;1111;1111;1111;5555;1111;5555;5555;5555;1111;1111;6666;1111;1111;5555;1111;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;6666;5555;6666;1111;5555;1111;5555;1111;5555;5555;5555;1111;5555;1111;1111;5555;5555;5555;5555;2222;1111;1111;5555;1111;1111;1111;1111;1111;6666;6666;5555;1111;5555;1111;1111;5555;1111;1111;5555;1111;2222;5555;5555;2222;5555;1111;1111;1111;3333;1111;1111;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;5555;1111;5555;5555;2222;5555;1111;2222;1111;5555;2222;1111;1111;2010-09-21;15:54:07;7930;7
25;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;5555;2222;5555;1111;1111;2222;5555;5555;5555;1111;5555;5555;1111;1111;5555;1111;1111;5555;5555;1111;3333;1111;1111;1111;2222;2222;5555;1111;1111;5555;5555;1111;1111;6666;1111;1111;5555;1111;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;2222;5555;5555;1111;1111;6666;5555;6666;1111;1111;1111;5555;1111;1111;1111;5555;1111;1111;1111;1111;5555;5555;5555;5555;2222;1111;1111;5555;1111;1111;1111;1111;1111;6666;6666;5555;1111;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;5555;2222;5555;1111;1111;1111;3333;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;5555;1111;1111;5555;2222;5555;1111;2222;1111;5555;2222;1111;1111;2010-09-21;16:03:37;7931;6
26;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;5555;5555;1111;5555;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;5555;5555;5555;1111;6666;1111;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;1111;5555;1111;1111;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;6666;6666;5555;5555;5555;2222;1111;1111;1111;5555;5555;5555;1111;5555;5555;1111;5555;1111;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;2222;1111;5555;1111;1111;5555;1111;5555;5555;2222;5555;1111;1111;1111;5555;1111;1111;1111;2010-09-21;16:10:54;7933;7
27;5555;5555;1111;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;1111;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;1111;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;1111;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;5555;5555;5555;1111;6666;5555;6666;1111;1111;5555;5555;5555;1111;1111;5555;5555;5555;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;1111;1111;5555;1111;1111;6666;6666;5555;5555;5555;5555;1111;5555;1111;1111;1111;1111;5555;5555;5555;5555;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;2010-09-21;16:48:52;7937;1
28;5555;5555;3333;5555;5555;2222;5555;1111;5555;5555;2222;5555;5555;5555;3333;5555;5555;5555;3333;5555;5555;5555;5555;5555;3333;5555;5555;5555;5555;5555;5555;2222;3333;1111;5555;5555;4444;5555;3333;3333;3333;5555;3333;5555;5555;3333;5555;5555;3333;3333;6666;5555;3333;5555;5555;3333;5555;3333;5555;1111;5555;3333;5555;3333;5555;5555;3333;5555;5555;5555;1111;6666;5555;6666;3333;1111;5555;5555;5555;5555;3333;5555;5555;5555;3333;1111;5555;1111;5555;5555;3333;2222;3333;3333;3333;3333;5555;3333;2222;6666;6666;5555;5555;5555;5555;3333;5555;3333;3333;2222;3333;5555;5555;5555;5555;5555;5555;1111;3333;3333;5555;3333;5555;5555;1111;1111;5555;5555;3333;5555;5555;3333;5555;5555;5555;5555;5555;5555;2222;5555;5555;5555;5555;3333;3333;2010-09-21;16:49:54;7937;1
29;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;5555;1111;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;1111;6666;1111;5555;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;5555;5555;1111;5555;5555;5555;5555;6666;5555;6666;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;1111;5555;1111;5555;5555;5555;1111;1111;5555;1111;1111;5555;1111;1111;6666;6666;5555;5555;5555;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;5555;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;5555;2010-09-21;16:55:51;7938;6
