10;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;5555;1111;1111;1111;1111;4444;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;4444;5555;1111;1111;1111;5555;5555;1111;1111;5555;1111;1111;5555;5555;1111;1111;5555;1111;2010-02-11;11:04:01;6325;5
11;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;5555;1111;1111;1111;1111;4444;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;5555;5555;5555;5555;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;5555;1111;1111;1111;5555;5555;1111;1111;5555;1111;1111;5555;5555;1111;1111;5555;1111;2010-02-11;11:05:09;6325;3
12;1111;1111;1111;1111;1111;1111;2222;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;4444;1111;1111;5555;5555;5555;1111;4444;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;5555;5555;5555;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;2222;1111;1111;5555;5555;1111;1111;1111;5555;5555;1111;1111;2222;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;5555;1111;1111;1111;5555;5555;1111;1111;5555;1111;1111;5555;5555;2222;1111;5555;1111;2010-02-11;11:06:13;6326;7
13;1111;1111;1111;1111;1111;1111;2222;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;4444;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;2222;1111;1111;5555;5555;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;2222;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;5555;1111;1111;1111;5555;5555;1111;1111;5555;1111;1111;5555;5555;2222;1111;5555;1111;2010-02-11;11:07:11;6327;5
14;3333;5555;1111;1111;5555;3333;2222;1111;5555;1111;2222;3333;2222;5555;1111;1111;1111;1111;2222;1111;4444;3333;2222;2222;1111;1111;1111;1111;1111;1111;1111;1111;1111;2222;1111;1111;5555;5555;5555;1111;2222;3333;5555;1111;1111;1111;2222;5555;1111;3333;1111;1111;2222;3333;5555;5555;1111;1111;1111;5555;5555;1111;2222;1111;1111;1111;5555;3333;1111;1111;5555;2222;1111;5555;2222;5555;2222;1111;3333;1111;1111;5555;5555;5555;5555;5555;1111;1111;1111;5555;1111;2222;1111;1111;3333;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;3333;2222;5555;1111;2222;2222;5555;2222;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;2222;1111;5555;2222;5555;1111;2222;5555;2222;1111;5555;2222;1111;1111;1111;2222;2010-02-11;12:08:04;6328;3
15;3333;5555;1111;5555;5555;2222;2222;5555;5555;1111;2222;3333;3333;5555;1111;1111;5555;5555;5555;1111;4444;2222;2222;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;2222;1111;1111;1111;2222;5555;1111;5555;3333;5555;1111;5555;1111;2222;2222;1111;2222;1111;1111;5555;3333;1111;5555;1111;1111;1111;5555;5555;1111;2222;1111;1111;1111;5555;3333;5555;5555;5555;2222;1111;5555;2222;2222;1111;1111;3333;1111;1111;5555;2222;5555;5555;5555;1111;1111;1111;1111;1111;2222;1111;1111;3333;1111;5555;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;3333;2222;1111;5555;2222;5555;2222;1111;2222;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;2222;5555;5555;5555;1111;5555;1111;2222;2010-02-11;13:54:39;6331;7
16;3333;5555;1111;5555;5555;2222;3333;1111;5555;1111;2222;3333;3333;5555;1111;1111;5555;5555;2222;1111;4444;2222;2222;5555;1111;1111;1111;1111;5555;1111;1111;1111;1111;2222;1111;1111;1111;2222;5555;1111;5555;3333;5555;1111;5555;1111;2222;2222;1111;2222;1111;1111;5555;3333;1111;5555;1111;1111;1111;5555;5555;1111;2222;1111;1111;1111;5555;3333;1111;1111;5555;2222;1111;5555;2222;5555;1111;1111;3333;1111;1111;5555;2222;5555;5555;5555;1111;1111;1111;1111;1111;2222;1111;1111;3333;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;3333;2222;5555;5555;2222;5555;2222;2222;5555;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;2222;1111;5555;4444;1111;1111;1111;2222;2010-02-11;14:10:29;6332;3
17;5555;1111;1111;5555;5555;5555;1111;5555;5555;1111;5555;2222;5555;5555;1111;1111;1111;5555;2222;1111;1111;5555;2222;5555;1111;1111;5555;5555;5555;1111;1111;1111;1111;2222;1111;5555;5555;2222;5555;1111;5555;5555;5555;5555;5555;5555;5555;1111;5555;2222;1111;1111;1111;2222;1111;5555;5555;1111;1111;5555;5555;1111;2222;5555;1111;1111;2222;5555;1111;5555;5555;1111;1111;5555;5555;2222;1111;1111;2222;1111;1111;5555;2222;5555;5555;1111;2222;2222;5555;1111;2222;2222;2222;1111;2222;5555;2222;3333;2222;2222;2222;2222;5555;1111;5555;1111;5555;5555;5555;3333;3333;2222;1111;2222;1111;1111;1111;5555;1111;5555;1111;5555;5555;5555;5555;5555;3333;2222;5555;5555;5555;5555;5555;5555;5555;5555;1111;1111;3333;1111;5555;2010-02-11;15:25:26;6333;6
18;3333;5555;1111;1111;5555;5555;1111;1111;5555;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;2222;3333;5555;1111;5555;1111;1111;5555;5555;1111;1111;1111;2222;1111;5555;5555;5555;5555;1111;5555;2222;5555;1111;5555;1111;1111;1111;5555;2222;1111;1111;5555;2222;1111;5555;5555;1111;1111;5555;5555;1111;2222;1111;1111;2222;2222;5555;5555;2222;5555;2222;1111;5555;5555;2222;1111;1111;2222;1111;1111;1111;2222;1111;5555;1111;5555;2222;5555;1111;2222;5555;2222;1111;5555;2222;5555;5555;2222;2222;2222;2222;5555;1111;5555;1111;5555;5555;5555;3333;3333;5555;2222;2222;1111;1111;1111;5555;1111;5555;1111;5555;1111;5555;5555;2222;3333;5555;5555;5555;5555;5555;5555;5555;5555;5555;2222;5555;5555;1111;5555;2010-02-11;15:45:41;6334;7
19;3333;5555;1111;1111;5555;5555;3333;2222;5555;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;2222;2222;2222;3333;5555;1111;5555;5555;1111;5555;5555;1111;1111;1111;3333;2222;5555;5555;5555;5555;1111;5555;3333;5555;3333;5555;1111;2222;3333;5555;3333;2222;1111;5555;3333;2222;5555;5555;1111;1111;5555;5555;1111;3333;1111;1111;2222;3333;3333;5555;2222;5555;3333;2222;2222;5555;3333;2222;1111;3333;1111;2222;5555;3333;1111;5555;2222;5555;3333;5555;2222;3333;5555;3333;2222;5555;3333;5555;5555;3333;1111;3333;3333;5555;3333;5555;1111;5555;5555;5555;3333;3333;2222;3333;3333;3333;3333;1111;5555;1111;5555;5555;5555;2222;5555;5555;2222;3333;5555;5555;5555;5555;5555;5555;5555;5555;5555;3333;5555;5555;3333;5555;2010-02-11;15:46:40;6334;2
20;2222;5555;1111;5555;5555;5555;1111;4444;5555;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;3333;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;2222;1111;5555;5555;5555;5555;5555;5555;4444;5555;1111;5555;1111;1111;1111;5555;1111;1111;1111;5555;2222;1111;5555;1111;1111;1111;5555;5555;1111;1111;5555;1111;1111;1111;1111;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;3333;1111;1111;2222;5555;4444;1111;5555;2222;5555;5555;2222;2222;2222;2222;5555;1111;5555;1111;5555;5555;5555;1111;5555;1111;1111;2222;1111;1111;1111;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;2010-02-11;15:58:33;6335;1
21;5555;5555;1111;5555;5555;5555;5555;4444;5555;5555;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;5555;5555;5555;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;2222;5555;1111;5555;1111;1111;1111;5555;5555;1111;1111;5555;2222;1111;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;3333;5555;5555;5555;2222;1111;1111;5555;5555;1111;1111;2222;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;5555;5555;2222;1111;5555;5555;5555;5555;5555;2222;5555;2222;5555;1111;5555;1111;5555;5555;5555;1111;5555;1111;5555;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;2010-02-11;15:59:54;6336;5
22;5555;5555;1111;1111;5555;5555;5555;4444;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;2222;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;5555;2222;1111;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;2222;1111;1111;5555;5555;1111;1111;5555;1111;1111;2222;1111;1111;5555;1111;5555;5555;1111;1111;5555;5555;5555;1111;4444;5555;1111;5555;5555;2222;5555;5555;5555;1111;5555;1111;5555;5555;5555;1111;5555;2222;5555;5555;1111;1111;1111;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;1111;1111;5555;2010-02-11;16:01:45;6336;5
23;5555;5555;1111;1111;1111;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;5555;5555;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;5555;2222;1111;5555;1111;1111;1111;5555;5555;1111;5555;1111;1111;5555;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;5555;1111;1111;1111;5555;5555;5555;1111;5555;1111;5555;1111;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;1111;5555;2010-02-11;16:05:16;6336;6
24;5555;5555;1111;5555;1111;5555;5555;1111;5555;1111;5555;5555;2222;5555;1111;1111;5555;5555;5555;1111;1111;2222;3333;2222;1111;2222;5555;1111;5555;1111;1111;1111;1111;5555;1111;5555;5555;5555;5555;1111;5555;2222;5555;2222;2222;1111;5555;3333;5555;2222;1111;1111;5555;3333;1111;5555;5555;1111;5555;5555;5555;1111;2222;1111;1111;2222;5555;3333;5555;5555;5555;2222;1111;1111;5555;5555;2222;1111;2222;5555;2222;2222;2222;5555;5555;2222;5555;3333;2222;1111;2222;5555;2222;1111;5555;5555;2222;5555;5555;5555;2222;2222;5555;1111;5555;1111;5555;5555;1111;5555;5555;5555;2222;3333;2222;2222;1111;5555;1111;5555;5555;1111;1111;5555;5555;5555;2222;5555;5555;5555;5555;5555;5555;1111;5555;5555;2222;5555;5555;2222;5555;2010-02-11;16:23:47;6337;5
25;5555;5555;1111;5555;3333;5555;5555;4444;5555;2222;5555;5555;3333;5555;2222;1111;5555;5555;5555;2222;2222;3333;3333;3333;1111;5555;5555;2222;5555;2222;1111;1111;1111;5555;2222;5555;5555;5555;5555;1111;5555;3333;5555;3333;3333;1111;1111;3333;5555;3333;2222;1111;5555;3333;2222;5555;5555;1111;5555;5555;5555;1111;3333;2222;1111;2222;5555;3333;5555;5555;5555;3333;2222;2222;1111;5555;2222;1111;3333;5555;2222;3333;3333;5555;5555;2222;5555;3333;2222;2222;3333;5555;3333;2222;3333;5555;2222;5555;5555;5555;3333;3333;5555;3333;5555;1111;5555;5555;2222;5555;5555;5555;3333;3333;3333;3333;1111;5555;2222;5555;5555;2222;2222;5555;5555;5555;3333;5555;5555;5555;5555;5555;5555;2222;5555;5555;3333;5555;5555;3333;5555;2010-02-11;16:24:45;6337;6
26;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;2222;2222;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;5555;1111;5555;5555;5555;5555;1111;5555;2222;5555;2222;2222;1111;1111;2222;1111;2222;1111;1111;5555;5555;5555;5555;5555;1111;5555;5555;5555;1111;2222;1111;1111;2222;5555;3333;5555;5555;5555;2222;1111;1111;1111;5555;1111;1111;2222;1111;2222;2222;2222;5555;5555;2222;5555;5555;2222;5555;2222;5555;2222;1111;2222;5555;2222;3333;5555;5555;2222;2222;5555;2222;5555;1111;5555;5555;1111;5555;5555;5555;2222;2222;1111;2222;1111;5555;1111;5555;5555;1111;1111;1111;5555;5555;3333;2222;5555;5555;5555;5555;5555;5555;5555;5555;2222;5555;5555;2222;5555;2010-02-11;16:30:30;6338;6
27;5555;5555;1111;5555;1111;5555;5555;5555;5555;2222;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;4444;5555;1111;1111;5555;1111;1111;1111;1111;5555;1111;5555;5555;5555;5555;1111;5555;1111;5555;2222;2222;5555;1111;2222;1111;1111;2222;1111;5555;5555;5555;5555;5555;1111;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;2222;1111;5555;2222;5555;1111;5555;1111;1111;1111;5555;2222;1111;5555;5555;5555;1111;5555;2222;5555;1111;5555;5555;1111;5555;5555;5555;2222;3333;2222;1111;1111;5555;1111;5555;1111;5555;1111;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;2222;5555;5555;1111;5555;2010-02-11;16:34:56;6339;2
28;1111;5555;1111;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;2222;5555;5555;1111;5555;1111;1111;1111;1111;5555;1111;5555;5555;5555;5555;1111;5555;5555;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;1111;2222;3333;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;1111;5555;2222;3333;1111;5555;1111;1111;1111;5555;1111;2222;5555;5555;5555;1111;5555;1111;5555;1111;5555;5555;2222;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;5555;1111;1111;1111;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;2010-02-11;16:42:26;6340;1
29;5555;5555;1111;2222;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;5555;1111;4444;1111;1111;1111;5555;1111;1111;5555;1111;1111;5555;1111;1111;1111;5555;5555;1111;5555;1111;5555;5555;1111;5555;5555;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;5555;1111;1111;1111;5555;1111;5555;5555;5555;5555;1111;5555;1111;5555;1111;5555;5555;1111;5555;5555;5555;1111;5555;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;2010-02-11;16:47:00;6342;5
30;5555;5555;1111;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;5555;1111;2222;1111;1111;5555;5555;5555;1111;5555;5555;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;1111;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;5555;5555;1111;1111;5555;5555;1111;5555;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;1111;5555;1111;5555;1111;5555;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;5555;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;1111;5555;2010-02-11;16:58:53;6343;5
