10;1111;1111;2222;5555;5555;1111;5555;1111;1111;1111;2222;3333;1111;2222;5555;3333;1111;1111;5555;2222;2222;1111;2222;3333;5555;3333;5555;2222;2222;1111;2222;1111;6666;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;3333;2222;2222;1111;5555;1111;1111;3333;1111;2222;2222;6666;2222;1111;6666;1111;3333;6666;1111;1111;1111;5555;1111;1111;2222;1111;5555;1111;2222;5555;2222;1111;1111;1111;2222;1111;5555;1111;1111;1111;1111;1111;2222;1111;1111;1111;1111;1111;1111;5555;1111;6666;1111;2222;3333;1111;1111;1111;2222;1111;2222;3333;3333;2222;1111;1111;1111;3333;3333;1111;1111;1111;1111;1111;1111;1111;2222;3333;1111;3333;1111;1111;1111;1111;1111;5555;1111;1111;3333;1111;1111;2222;1111;1111;1111;1111;6666;6666;2012-11-20;16:11:15;13691;3
11;1111;1111;3333;3333;4444;1111;5555;1111;1111;1111;3333;3333;1111;3333;2222;3333;1111;1111;1111;3333;3333;1111;3333;3333;3333;3333;5555;3333;3333;1111;3333;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;2222;1111;1111;3333;3333;3333;1111;3333;1111;1111;3333;1111;3333;3333;1111;3333;1111;6666;1111;3333;1111;1111;1111;1111;1111;1111;1111;2222;1111;5555;1111;3333;1111;3333;1111;1111;1111;3333;1111;3333;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;3333;3333;1111;1111;1111;3333;1111;3333;3333;2222;3333;1111;1111;1111;3333;3333;1111;1111;1111;1111;1111;1111;1111;3333;3333;1111;3333;1111;1111;1111;1111;1111;1111;1111;1111;3333;1111;1111;1111;1111;1111;1111;1111;6666;6666;2012-11-22;12:49:37;13694;3
12;3333;5555;1111;5555;5555;1111;5555;5555;1111;5555;1111;1111;1111;5555;1111;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;1111;1111;5555;5555;6666;1111;5555;1111;5555;1111;1111;5555;1111;5555;4444;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;1111;5555;5555;1111;5555;1111;1111;5555;2222;5555;5555;1111;1111;1111;5555;1111;1111;5555;1111;5555;1111;5555;1111;5555;1111;5555;5555;5555;5555;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;5555;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;5555;4444;6666;6666;2012-11-22;13:39:25;13696;3
13;5555;5555;1111;5555;5555;1111;5555;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;5555;1111;1111;1111;5555;5555;1111;5555;1111;1111;5555;5555;1111;1111;1111;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;5555;1111;1111;1111;1111;5555;6666;5555;5555;1111;1111;1111;3333;1111;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;5555;2222;5555;1111;5555;5555;5555;1111;5555;5555;1111;5555;3333;5555;5555;5555;5555;2222;5555;1111;1111;5555;5555;1111;1111;1111;5555;1111;5555;1111;2222;1111;2222;5555;1111;5555;2222;5555;1111;1111;1111;1111;2222;5555;1111;1111;1111;1111;1111;3333;1111;1111;1111;5555;1111;2222;1111;5555;5555;5555;5555;5555;5555;3333;6666;6666;2012-11-22;14:06:39;13697;2
14;5555;5555;1111;5555;5555;1111;5555;1111;1111;5555;5555;1111;1111;5555;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;5555;1111;1111;1111;5555;5555;1111;5555;3333;1111;5555;5555;1111;1111;1111;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;6666;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;5555;5555;1111;1111;5555;5555;1111;5555;2222;1111;1111;5555;5555;2222;5555;1111;5555;1111;5555;2222;1111;5555;2222;5555;2222;5555;1111;1111;5555;5555;1111;2222;5555;5555;1111;5555;1111;5555;1111;5555;5555;1111;5555;1111;1111;1111;1111;1111;1111;2222;5555;1111;1111;1111;1111;5555;5555;5555;1111;1111;5555;1111;5555;1111;5555;5555;5555;1111;2222;5555;1111;6666;6666;2012-11-22;14:18:05;13698;1
15;5555;5555;1111;5555;4444;1111;5555;1111;1111;5555;5555;1111;1111;5555;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;5555;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;1111;1111;1111;2222;5555;5555;1111;5555;5555;5555;1111;1111;1111;2222;5555;1111;1111;1111;1111;6666;5555;5555;1111;1111;1111;2222;5555;5555;1111;5555;1111;5555;5555;1111;5555;5555;1111;5555;2222;1111;1111;5555;5555;2222;5555;2222;5555;1111;5555;2222;1111;5555;2222;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;5555;1111;5555;5555;1111;5555;1111;5555;5555;1111;2222;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;2222;1111;5555;1111;6666;6666;2012-11-22;14:33:00;13699;6
16;5555;5555;1111;1111;4444;1111;5555;1111;1111;5555;5555;1111;1111;5555;1111;5555;1111;5555;5555;5555;5555;5555;4444;5555;1111;1111;5555;5555;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555;5555;5555;1111;1111;1111;1111;5555;1111;1111;1111;1111;6666;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555;1111;5555;5555;1111;5555;5555;1111;5555;1111;5555;1111;5555;5555;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;3333;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;5555;5555;6666;6666;2012-11-22;14:36:21;13702;7
17;5555;1111;3333;3333;2222;1111;5555;1111;1111;1111;5555;3333;1111;5555;5555;5555;1111;1111;5555;5555;5555;1111;3333;3333;3333;2222;5555;2222;3333;1111;3333;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;3333;1111;1111;5555;3333;4444;1111;5555;1111;4444;3333;1111;5555;3333;1111;3333;1111;6666;1111;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;2222;5555;5555;1111;5555;5555;3333;1111;5555;5555;1111;1111;1111;1111;2222;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;3333;3333;1111;1111;1111;5555;1111;5555;3333;1111;3333;5555;1111;1111;5555;3333;5555;1111;1111;2222;1111;1111;1111;5555;3333;1111;3333;1111;1111;1111;1111;5555;1111;1111;1111;3333;5555;1111;2222;1111;2222;1111;1111;6666;6666;2012-11-22;14:49:16;13705;6
18;5555;5555;3333;5555;2222;1111;5555;1111;1111;1111;5555;3333;1111;5555;2222;3333;1111;1111;5555;5555;3333;1111;3333;3333;3333;3333;5555;3333;3333;1111;3333;5555;1111;1111;5555;5555;1111;1111;1111;1111;1111;3333;1111;1111;5555;2222;3333;1111;5555;1111;5555;3333;1111;5555;3333;1111;3333;1111;6666;1111;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;3333;5555;5555;1111;5555;5555;3333;1111;5555;5555;1111;1111;1111;1111;2222;1111;1111;5555;5555;5555;1111;1111;1111;1111;5555;3333;5555;1111;1111;1111;5555;1111;5555;5555;3333;3333;5555;1111;1111;5555;3333;5555;1111;1111;1111;1111;1111;1111;5555;3333;1111;3333;1111;1111;1111;1111;1111;1111;1111;5555;3333;5555;1111;1111;1111;2222;3333;3333;6666;6666;2012-11-22;15:04:13;13705;6
19;5555;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;5555;1111;1111;1111;1111;5555;2222;1111;1111;5555;1111;1111;1111;5555;1111;1111;1111;1111;5555;1111;1111;5555;5555;1111;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;1111;1111;1111;5555;5555;1111;1111;1111;6666;1111;5555;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;5555;1111;5555;5555;1111;1111;5555;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;6666;6666;2012-11-22;15:06:51;13708;5
20;5555;5555;2222;5555;2222;1111;5555;1111;1111;1111;5555;2222;5555;2222;2222;3333;1111;1111;5555;3333;5555;1111;2222;2222;2222;3333;5555;2222;3333;5555;2222;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;2222;1111;1111;3333;5555;2222;1111;5555;1111;2222;3333;1111;5555;3333;1111;3333;1111;6666;1111;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;5555;3333;5555;1111;1111;2222;1111;5555;5555;5555;1111;1111;1111;3333;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;2222;5555;1111;1111;1111;2222;1111;5555;5555;2222;2222;5555;1111;1111;5555;2222;1111;5555;1111;2222;1111;1111;1111;5555;3333;1111;4444;1111;1111;1111;1111;1111;1111;1111;5555;3333;5555;1111;2222;5555;1111;1111;1111;6666;6666;2012-11-22;15:22:15;13709;5
21;5555;5555;1111;5555;1111;2222;5555;2222;3333;3333;5555;1111;5555;1111;1111;1111;3333;3333;5555;1111;5555;3333;1111;1111;1111;1111;5555;1111;1111;3333;1111;3333;3333;3333;5555;5555;3333;2222;3333;3333;3333;1111;3333;3333;1111;1111;1111;2222;5555;3333;1111;1111;3333;5555;1111;3333;1111;3333;6666;2222;5555;3333;3333;3333;3333;3333;3333;3333;5555;3333;5555;3333;1111;5555;1111;3333;3333;3333;1111;2222;5555;5555;5555;3333;3333;2222;1111;1111;3333;3333;3333;5555;3333;3333;3333;3333;3333;1111;5555;3333;3333;3333;1111;3333;5555;5555;1111;1111;5555;2222;3333;1111;1111;3333;5555;3333;1111;3333;3333;2222;1111;1111;1111;1111;3333;3333;3333;1111;3333;3333;3333;3333;1111;5555;3333;1111;5555;3333;5555;3333;6666;6666;2012-11-22;15:23:40;13709;3
22;5555;3333;1111;5555;2222;2222;5555;3333;5555;2222;3333;1111;3333;1111;5555;2222;3333;2222;3333;1111;5555;5555;1111;1111;1111;1111;5555;1111;1111;3333;1111;2222;2222;2222;3333;3333;2222;5555;5555;3333;2222;1111;2222;2222;5555;1111;1111;3333;1111;2222;1111;5555;3333;1111;1111;5555;1111;2222;6666;5555;5555;3333;3333;3333;2222;2222;2222;3333;1111;2222;5555;2222;1111;3333;1111;2222;3333;5555;1111;2222;5555;2222;5555;3333;3333;2222;1111;5555;5555;2222;3333;3333;2222;3333;5555;2222;3333;1111;1111;3333;3333;2222;1111;2222;1111;1111;5555;1111;5555;2222;2222;5555;2222;3333;3333;2222;5555;5555;3333;5555;1111;1111;3333;2222;3333;3333;3333;3333;2222;3333;2222;3333;1111;3333;3333;1111;5555;2222;2222;2222;6666;6666;2012-11-27;10:30:58;13713;6
23;5555;5555;1111;5555;5555;5555;5555;1111;1111;5555;1111;1111;1111;5555;5555;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;2222;6666;5555;5555;5555;2222;1111;5555;5555;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;5555;1111;1111;1111;5555;5555;5555;1111;5555;1111;1111;1111;1111;5555;1111;1111;1111;2222;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;6666;6666;2012-11-27;10:36:19;13714;1
24;5555;5555;1111;5555;2222;1111;5555;1111;1111;5555;1111;1111;1111;5555;5555;1111;1111;1111;5555;5555;5555;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;6666;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;5555;1111;1111;4444;1111;1111;1111;5555;1111;5555;1111;1111;5555;1111;5555;1111;1111;5555;1111;1111;5555;5555;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;5555;1111;5555;1111;1111;5555;1111;5555;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;6666;6666;2012-11-27;10:38:51;13715;7
25;5555;5555;1111;5555;3333;2222;5555;5555;3333;2222;1111;1111;3333;1111;5555;1111;3333;5555;5555;1111;5555;5555;1111;1111;1111;1111;5555;1111;1111;2222;1111;3333;2222;2222;3333;3333;2222;5555;5555;3333;5555;1111;2222;3333;1111;5555;1111;2222;1111;3333;1111;1111;3333;1111;1111;3333;1111;3333;6666;5555;1111;2222;3333;3333;3333;3333;3333;5555;5555;3333;5555;3333;1111;3333;1111;3333;3333;3333;1111;3333;5555;3333;3333;3333;5555;1111;1111;5555;3333;3333;5555;2222;3333;5555;3333;5555;3333;1111;1111;2222;3333;3333;1111;3333;1111;1111;2222;1111;5555;3333;3333;1111;2222;5555;3333;3333;5555;3333;3333;3333;1111;1111;2222;5555;3333;3333;2222;3333;2222;2222;3333;3333;1111;3333;3333;1111;2222;3333;3333;3333;6666;6666;2012-11-27;10:50:04;13716;6
26;5555;5555;2222;5555;1111;1111;5555;1111;1111;1111;2222;2222;1111;1111;5555;2222;1111;5555;5555;2222;5555;5555;2222;2222;2222;3333;5555;2222;2222;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;4444;1111;5555;3333;5555;2222;1111;1111;1111;3333;4444;1111;1111;2222;1111;2222;1111;6666;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;2222;1111;5555;2222;1111;1111;5555;1111;1111;1111;1111;1111;2222;5555;5555;1111;1111;2222;1111;1111;1111;5555;1111;2222;2222;1111;1111;1111;2222;2222;1111;2222;3333;2222;5555;2222;1111;2222;1111;5555;1111;1111;5555;1111;1111;1111;1111;2222;1111;2222;1111;1111;1111;1111;1111;1111;1111;1111;2222;2222;1111;1111;2222;1111;1111;1111;6666;6666;2012-11-27;10:51:55;13716;7
27;5555;5555;1111;5555;1111;1111;5555;1111;1111;1111;2222;2222;1111;1111;5555;2222;5555;5555;5555;3333;5555;1111;5555;2222;1111;3333;5555;5555;2222;1111;1111;1111;1111;1111;5555;1111;5555;5555;5555;1111;1111;1111;1111;1111;3333;5555;2222;1111;1111;1111;5555;4444;1111;1111;2222;1111;2222;1111;6666;5555;1111;1111;1111;1111;5555;5555;1111;5555;1111;1111;5555;1111;2222;1111;1111;1111;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;2222;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;2222;1111;1111;1111;2222;1111;5555;2222;1111;2222;1111;1111;1111;2222;1111;5555;1111;1111;5555;1111;1111;1111;2222;2222;1111;2222;1111;1111;1111;1111;1111;1111;1111;1111;2222;1111;5555;2222;1111;1111;1111;1111;6666;6666;2012-11-27;10:55:10;13717;2
28;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;2222;1111;5555;5555;5555;1111;1111;5555;1111;5555;5555;2222;1111;1111;2222;5555;1111;5555;1111;4444;1111;1111;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;2222;1111;1111;1111;2222;1111;2222;1111;6666;5555;3333;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;5555;5555;1111;1111;5555;1111;1111;1111;5555;5555;1111;5555;1111;5555;5555;2222;5555;1111;1111;1111;5555;1111;5555;1111;5555;1111;4444;5555;1111;1111;1111;5555;1111;1111;2222;1111;2222;5555;5555;1111;5555;2222;5555;1111;5555;5555;1111;1111;1111;5555;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;3333;1111;2222;1111;1111;6666;6666;2012-11-27;11:08:44;13719;4
29;5555;5555;3333;5555;5555;1111;5555;1111;1111;5555;3333;3333;1111;3333;5555;3333;1111;1111;5555;3333;5555;1111;3333;3333;3333;3333;5555;2222;3333;5555;2222;5555;1111;1111;5555;5555;1111;5555;1111;1111;5555;2222;1111;1111;5555;3333;3333;5555;3333;1111;5555;5555;1111;3333;3333;1111;3333;2222;6666;1111;3333;5555;1111;1111;1111;1111;1111;5555;3333;1111;5555;5555;3333;5555;3333;1111;5555;1111;3333;1111;5555;1111;5555;1111;1111;1111;2222;5555;1111;1111;5555;5555;1111;1111;1111;1111;1111;3333;2222;1111;1111;1111;2222;1111;3333;3333;3333;3333;1111;1111;1111;5555;1111;5555;1111;1111;5555;5555;1111;1111;3333;3333;1111;3333;1111;1111;1111;1111;1111;1111;1111;5555;3333;1111;1111;1111;1111;2222;5555;1111;6666;6666;2012-11-27;11:30:05;13720;7
30;2222;5555;1111;5555;2222;1111;5555;1111;1111;2222;1111;1111;2222;1111;5555;1111;1111;5555;5555;1111;1111;2222;1111;1111;1111;1111;5555;1111;1111;2222;1111;2222;2222;2222;3333;3333;1111;5555;5555;2222;2222;1111;3333;5555;1111;1111;1111;1111;1111;2222;1111;1111;2222;1111;1111;2222;1111;2222;6666;1111;1111;1111;3333;1111;3333;3333;1111;2222;1111;3333;5555;3333;1111;3333;1111;2222;2222;2222;1111;1111;5555;2222;2222;3333;5555;2222;1111;5555;3333;3333;3333;5555;3333;3333;3333;2222;1111;1111;1111;2222;3333;2222;1111;2222;1111;1111;1111;1111;5555;2222;3333;1111;1111;2222;2222;3333;1111;2222;3333;3333;1111;1111;2222;1111;3333;3333;1111;3333;2222;3333;2222;3333;1111;2222;3333;1111;2222;3333;2222;2222;6666;6666;2012-11-27;13:24:32;13724;3
